,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Bath_AbvGr,Branch_Number,Distance_m
197,139900,-93.622448,42.033631,Brookside,6000,OneFam,Good,6,1416,TRUE,TRUE,Normal,1948,1950,3,2,Branch_2,3388.028746
198,123900,-93.623483,42.031556,Brookside,6240,OneFam,Good,5,1040,TRUE,TRUE,Normal,1936,1980,2,1,Branch_2,3476.574613
199,138400,-93.621482,42.031337,Brookside,6240,OneFam,Average,7,1536,TRUE,TRUE,Normal,1930,1950,4,2,Branch_2,3312.30457
200,109500,-93.620409,42.032302,Old_Town,6120,OneFam,Average,5,1068,FALSE,TRUE,Normal,1923,1950,2,1,Branch_2,3219.297098
201,140000,-93.62338,42.027986,Old_Town,10300,OneFam,Above_Average,9,1710,TRUE,TRUE,Normal,1921,1950,3,2,Branch_2,3508.592309
202,149500,-93.621674,42.028888,Old_Town,8094,OneFam,Average,9,1962,TRUE,TRUE,Normal,1915,1950,4,2,Branch_2,3354.120276
203,159900,-93.621835,42.028875,Old_Town,12900,OneFam,Very_Good,7,1560,TRUE,FALSE,Normal,1912,2009,3,2,Branch_2,3367.525911
204,122000,-93.621632,42.026914,Old_Town,3068,OneFam,Very_Good,6,1324,TRUE,TRUE,Normal,1920,1993,3,1,Branch_2,3387.396472
205,110000,-93.629495,42.020693,Iowa_DOT_and_Rail_Road,8472,Duplex,Average,5,816,FALSE,TRUE,Normal,1963,1963,2,1,Branch_4,4198.941838
206,55000,-93.626876,42.024141,Iowa_DOT_and_Rail_Road,5600,TwoFmCon,Average,7,1092,TRUE,FALSE,Normal,1930,1950,3,2,Branch_4,3880.278037
207,140000,-93.620386,42.026741,Old_Town,7630,TwoFmCon,Excellent,8,1812,TRUE,TRUE,Normal,1900,1996,4,2,Branch_2,3290.328239
208,244400,-93.656231,42.033454,Clear_Creek,24090,OneFam,Good,10,2403,TRUE,TRUE,Normal,1940,1950,4,2,Branch_3,6184.968358
209,173000,-93.655538,42.032432,Clear_Creek,15263,OneFam,Average,8,1675,FALSE,TRUE,Normal,1959,1959,3,2,Branch_3,6127.697671
210,107500,-93.658265,42.028256,Clear_Creek,10632,OneFam,Fair,6,1224,TRUE,TRUE,Normal,1917,1950,3,2,Branch_3,6375.00384
211,100000,-93.656924,42.026752,South_and_West_of_Iowa_State_University,9900,TwoFmCon,Below_Average,6,1392,TRUE,FALSE,Normal,1915,1950,3,1,Branch_4,6280.591526
212,95000,-93.658081,42.02616,South_and_West_of_Iowa_State_University,6001,OneFam,Average,5,919,TRUE,TRUE,Normal,1940,1950,3,1,Branch_4,6383.323322
214,114900,-93.655849,42.022825,South_and_West_of_Iowa_State_University,6048,TwoFmCon,Good,7,1680,TRUE,TRUE,Normal,1910,1950,2,2,Branch_4,6256.021121
215,94000,-93.672036,42.034451,Sawyer,6342,OneFam,Very_Good,6,1020,TRUE,FALSE,Normal,1875,1996,2,1,Branch_3,7495.250618
216,136000,-93.671021,42.033386,Sawyer,10773,Duplex,Fair,8,1832,FALSE,FALSE,Normal,1967,1967,4,2,Branch_3,7409.609025
217,136500,-93.671076,42.033387,Sawyer,10778,Duplex,Average,8,1768,FALSE,FALSE,Normal,1968,1968,4,2,Branch_3,7414.16399
218,131500,-93.673401,42.033008,Sawyer,11625,TwoFmCon,Below_Average,6,1039,FALSE,TRUE,Normal,1965,1965,3,2,Branch_3,7606.573496
219,121500,-93.672381,42.03237,Sawyer,11341,OneFam,Above_Average,5,1392,FALSE,TRUE,Normal,1957,1996,3,2,Branch_3,7522.445241
220,125000,-93.678141,42.029867,Sawyer,8521,OneFam,Average,5,912,FALSE,TRUE,Normal,1967,1967,3,1,Branch_3,8006.719976
221,154000,-93.676659,42.03069,Sawyer,8246,OneFam,Very_Good,6,1060,FALSE,TRUE,Normal,1968,2001,3,1,Branch_3,7880.588429
222,137900,-93.677992,42.029924,Sawyer,7800,OneFam,Good,5,892,FALSE,TRUE,Normal,1966,2008,3,1,Branch_3,7994.118402
223,158000,-93.676654,42.029731,Sawyer,9364,OneFam,Good,7,1352,TRUE,TRUE,Normal,1969,1969,4,2,Branch_3,7884.381853
224,137250,-93.676674,42.030519,Sawyer,7832,OneFam,Average,4,864,FALSE,TRUE,Normal,1968,1968,2,1,Branch_3,7882.474686
225,160250,-93.671511,42.031187,Sawyer,7424,Duplex,Average,5,1373,FALSE,TRUE,Normal,1978,1978,3,1,Branch_3,7452.8155
226,163000,-93.673565,42.03136,Sawyer,11227,OneFam,Average,7,1440,TRUE,TRUE,Normal,1968,1968,4,2,Branch_3,7622.359973
228,328000,-93.670503,42.030082,Clear_Creek,14000,OneFam,Average,7,2260,TRUE,TRUE,Normal,1996,1997,3,3,Branch_3,7373.764227
229,270000,-93.670114,42.03009,Clear_Creek,20062,OneFam,Good,4,1483,FALSE,TRUE,Normal,1977,2001,1,2,Branch_3,7341.542628
230,85000,-93.663619,42.03387,Sawyer,9259,OneFam,Below_Average,4,756,FALSE,TRUE,Normal,1927,1950,2,1,Branch_3,6797.227973
231,128000,-93.668378,42.032164,Sawyer,9600,OneFam,Good,4,1067,FALSE,TRUE,Normal,1950,1995,2,2,Branch_3,7191.238663
232,260000,-93.667904,42.026547,Clear_Creek,23595,OneFam,Above_Average,4,1524,TRUE,TRUE,Normal,1979,1979,0,1,Branch_3,7187.279695
233,230000,-93.675038,42.024673,Clear_Creek,17082,OneFam,Average,8,1981,TRUE,TRUE,Normal,1978,1992,4,3,Branch_3,7797.340761
234,124000,-93.671178,42.023079,Edwards,18600,OneFam,Below_Average,8,1610,TRUE,TRUE,Normal,1938,1990,4,2,Branch_3,7503.992691
236,144500,-93.66357,42.026533,Edwards,11479,OneFam,Good,6,1074,FALSE,TRUE,Normal,1950,1987,3,1,Branch_3,6830.403128
237,129000,-93.667708,42.024208,Edwards,9571,OneFam,Above_Average,6,1144,FALSE,TRUE,Normal,1956,1956,3,1,Branch_3,7201.762544
238,127000,-93.66526,42.025173,Edwards,9350,OneFam,Above_Average,8,1531,FALSE,TRUE,Normal,1947,1979,3,1,Branch_3,6986.796873
239,128000,-93.666097,42.02526,Edwards,9525,OneFam,Good,5,1172,FALSE,TRUE,Normal,1954,1998,3,1,Branch_3,7054.396534
240,186000,-93.6658876,42.0247497,Edwards,10420,OneFam,Average,6,1212,FALSE,TRUE,Normal,2009,2009,3,2,Branch_3,7044.337832
241,308030,-93.665799,42.024126,Edwards,17485,OneFam,Average,5,1508,FALSE,TRUE,Partial,2009,2010,1,1,Branch_3,7046.424217
242,114000,-93.663367,42.025019,Edwards,11200,OneFam,Fair,5,1298,FALSE,TRUE,Normal,1964,1964,3,2,Branch_3,6833.468543
244,178000,-93.685001,42.03374,Sawyer_West,9206,OneFam,Average,7,1732,TRUE,TRUE,Normal,1985,1985,3,3,Branch_3,8567.517985
245,270000,-93.685988,42.032076,Sawyer_West,11980,OneFam,Average,4,1433,FALSE,TRUE,Normal,1987,1987,1,2,Branch_3,8649.514398
246,218000,-93.683167,42.033783,Sawyer_West,12361,OneFam,Good,8,1802,TRUE,TRUE,Normal,1993,1993,3,3,Branch_3,8415.703529
247,236000,-93.682026,42.03068,Sawyer_West,9938,OneFam,Average,8,1949,TRUE,TRUE,Normal,1993,1994,3,3,Branch_3,8324.843229
248,147000,-93.6801568,42.0311198,Sawyer_West,9069,OneFam,Above_Average,5,996,FALSE,TRUE,Normal,1992,1992,2,1,Branch_3,8168.723985
249,245350,-93.69019,42.025747,College_Creek,10475,OneFam,Average,7,1694,FALSE,TRUE,Normal,2008,2008,3,2,Branch_3,9033.08527
250,206000,-93.691269,42.024614,College_Creek,6762,OneFam,Average,6,1208,FALSE,TRUE,Normal,2006,2006,2,2,Branch_3,9134.104893
251,198900,-93.69245,42.024604,College_Creek,10402,OneFam,Average,6,1226,FALSE,TRUE,Normal,2009,2009,3,2,Branch_3,9231.518663
252,187000,-93.692521,42.024604,College_Creek,7360,OneFam,Average,6,1222,FALSE,TRUE,Normal,2010,2010,2,2,Branch_3,9237.36854
253,320000,-93.68329,42.030601,Sawyer_West,12376,OneFam,Average,11,3222,TRUE,TRUE,Normal,1990,1990,5,3,Branch_3,8429.740961
254,138500,-93.6801805,42.0298532,Sawyer_West,14235,OneFam,Very_Good,6,1445,TRUE,TRUE,Normal,1900,1993,3,2,Branch_3,8175.522941
255,155000,-93.682138,42.024318,Clear_Creek,8816,OneFam,Good,6,1052,FALSE,TRUE,Normal,1971,1971,3,1,Branch_3,8385.931025
256,159000,-93.69188,42.021321,College_Creek,11105,OneFam,Average,4,965,FALSE,TRUE,Normal,1996,1996,2,1,Branch_3,9228.833784
257,191000,-93.690542,42.018411,College_Creek,9337,OneFam,Average,8,1692,TRUE,TRUE,Normal,1997,1998,3,3,Branch_3,9170.798236
258,200500,-93.688258,42.01867,College_Creek,8750,OneFam,Average,7,1682,TRUE,TRUE,Normal,1998,1998,3,3,Branch_3,8979.518486
259,150000,-93.68773,42.022186,College_Creek,15240,OneFam,Very_Good,5,1026,FALSE,TRUE,Normal,1977,2004,3,2,Branch_3,8875.136281
260,161750,-93.687807,42.022045,College_Creek,10900,OneFam,Good,6,1392,TRUE,TRUE,Normal,1977,1977,3,2,Branch_3,8883.590869
261,128200,-93.687745,42.021395,College_Creek,10650,OneFam,Above_Average,5,894,FALSE,TRUE,Normal,1976,1976,3,1,Branch_3,8888.707942
262,127000,-93.683727,42.021133,College_Creek,7480,OneFam,Above_Average,5,876,FALSE,TRUE,Normal,1972,1972,3,1,Branch_3,8564.030531
263,318000,-93.687859,42.018662,College_Creek,10389,OneFam,Average,8,1978,FALSE,TRUE,Normal,2003,2003,3,3,Branch_3,8947.156055
264,272000,-93.685523,42.019069,College_Creek,11423,OneFam,Average,6,1601,FALSE,TRUE,Normal,2001,2002,3,2,Branch_3,8748.719753
265,237000,-93.687764,42.016121,College_Creek,9548,OneFam,Above_Average,7,1829,TRUE,TRUE,Normal,2003,2003,3,3,Branch_3,8994.06458
266,240000,-93.680864,42.018721,College_Creek,9375,OneFam,Average,9,2098,TRUE,TRUE,Normal,1997,1997,4,3,Branch_3,8376.454195
267,224900,-93.682686,42.017749,College_Creek,12137,OneFam,Average,6,1661,FALSE,TRUE,Normal,1998,1998,3,2,Branch_3,8545.446549
268,143750,-93.681227,42.016275,College_Creek,4435,TwnhsE,Average,4,848,FALSE,TRUE,Normal,2003,2003,1,1,Branch_3,8461.507266
269,143000,-93.6837,42.016253,College_Creek,4426,TwnhsE,Average,3,848,FALSE,TRUE,Normal,2004,2004,1,1,Branch_3,8661.978224
270,232000,-93.687922,42.01404,College_Creek,10635,OneFam,Average,8,1668,FALSE,TRUE,Normal,2003,2003,3,2,Branch_3,9057.865289
271,213000,-93.684015,42.014092,College_Creek,8400,OneFam,Average,7,1484,FALSE,TRUE,Normal,2004,2005,3,2,Branch_3,8742.061168
272,185500,-93.685961,42.014023,College_Creek,8773,OneFam,Average,6,1414,FALSE,TRUE,Normal,2004,2004,3,2,Branch_3,8900.42046
273,84900,-93.6783313,42.0203585,Edwards,8777,OneFam,Above_Average,5,640,FALSE,TRUE,Normal,1945,2007,2,1,Branch_3,8137.193058
275,100000,-93.677553,42.021041,Edwards,9825,Duplex,Average,8,1664,FALSE,FALSE,Normal,1965,1965,4,2,Branch_3,8060.854551
276,144000,-93.677545,42.020635,Edwards,10044,OneFam,Above_Average,6,1196,FALSE,TRUE,Normal,1968,1968,3,1,Branch_3,8067.764303
278,125200,-93.675268,42.020306,Edwards,6305,OneFam,Above_Average,5,1096,FALSE,TRUE,Normal,1975,1975,3,1,Branch_3,7888.454322
280,90000,-93.6663375,42.019629,Edwards,6410,OneFam,Average,5,960,FALSE,FALSE,Normal,1958,1958,3,1,Branch_3,7177.12913
281,140000,-93.66751,42.020196,Edwards,8546,OneFam,Average,5,1121,FALSE,TRUE,Normal,2003,2004,2,2,Branch_3,7259.559712
282,113000,-93.664841,42.021793,Edwards,8741,OneFam,Below_Average,7,1487,TRUE,TRUE,Normal,1945,1950,3,2,Branch_3,7009.243148
283,80000,-93.660168,42.021583,Edwards,12180,TwoFmCon,Below_Average,5,924,TRUE,TRUE,Normal,1941,1950,2,1,Branch_3,6633.145528
284,144500,-93.661944,42.017726,Edwards,8562,OneFam,Above_Average,7,1526,FALSE,TRUE,Normal,1957,2002,4,1,Branch_3,6870.657689
285,104000,-93.655762,42.022674,South_and_West_of_Iowa_State_University,4853,OneFam,Above_Average,5,1296,FALSE,TRUE,Normal,1924,1999,2,2,Branch_4,6251.988878
286,128000,-93.655653,42.022702,South_and_West_of_Iowa_State_University,6858,OneFam,Below_Average,6,1647,TRUE,TRUE,Normal,1915,1950,4,2,Branch_4,6242.544223
287,58500,-93.656718,42.022089,Edwards,8212,OneFam,Fair,5,864,FALSE,TRUE,Normal,1914,1950,2,1,Branch_3,6341.933649
288,127000,-93.650321,42.017737,South_and_West_of_Iowa_State_University,5000,OneFam,Above_Average,6,1691,TRUE,TRUE,Normal,1924,1950,3,2,Branch_4,5942.160541
289,126000,-93.6514413,42.0177987,South_and_West_of_Iowa_State_University,7890,OneFam,Above_Average,4,856,FALSE,TRUE,Normal,1939,1950,2,1,Branch_4,6029.234239
290,160000,-93.6507568,42.0163944,South_and_West_of_Iowa_State_University,7200,Duplex,Above_Average,10,2650,TRUE,FALSE,Normal,1967,1967,6,3,Branch_4,6020.751133
291,100000,-93.64678,42.019091,South_and_West_of_Iowa_State_University,9839,OneFam,Poor,7,1666,TRUE,FALSE,Normal,1931,1950,3,1,Branch_4,5618.486122
292,169000,-93.646683,42.019093,South_and_West_of_Iowa_State_University,9638,OneFam,Good,10,2447,TRUE,TRUE,Normal,1919,1990,4,2,Branch_4,5610.700661
293,257500,-93.640041,42.016226,Crawford,10452,OneFam,Above_Average,8,2133,TRUE,TRUE,Normal,1941,1985,4,2,Branch_4,5189.610004
294,215000,-93.639781,42.014937,Crawford,15600,Duplex,Above_Average,11,2177,TRUE,TRUE,Normal,1950,1991,5,3,Branch_4,5222.788903
295,266500,-93.642793,42.014682,Crawford,9042,OneFam,Excellent,9,2340,TRUE,TRUE,Normal,1941,2006,4,2,Branch_4,5464.475602
296,335000,-93.639678,42.011005,Crawford,17500,OneFam,Very_Good,7,1902,FALSE,TRUE,Normal,1959,2002,3,2,Branch_4,5397.911227
297,203135,-93.645014,42.010606,Crawford,19645,OneFam,Above_Average,6,1652,TRUE,TRUE,Normal,1994,2007,3,3,Branch_4,5814.373888
298,185000,-93.645701,42.009345,Blueste,3907,TwnhsE,Above_Average,4,1034,FALSE,TRUE,Normal,1989,1989,1,1,Branch_4,5926.59674
299,162500,-93.645729,42.009337,Blueste,3907,TwnhsE,Average,5,1191,FALSE,TRUE,Normal,1989,1989,2,2,Branch_4,5929.069808
300,289000,-93.641677,42.010797,Crawford,15602,OneFam,Very_Good,6,1801,FALSE,TRUE,Normal,1959,1997,1,2,Branch_4,5556.306203
301,125500,-93.625291,42.022772,Iowa_DOT_and_Rail_Road,5436,OneFam,Very_Good,7,1154,TRUE,TRUE,Normal,1922,2007,3,1,Branch_4,3796.053001
302,82000,-93.629496,42.021414,Iowa_DOT_and_Rail_Road,8154,OneFam,Average,4,540,FALSE,TRUE,Normal,1941,1950,1,1,Branch_4,4173.669908
303,110000,-93.626689,42.021474,Iowa_DOT_and_Rail_Road,9140,OneFam,Average,5,1107,TRUE,TRUE,Normal,1921,1975,2,1,Branch_4,3950.966786
308,246000,-93.615993,42.008687,Crawford,3811,TwnhsE,Average,5,1646,FALSE,TRUE,Normal,2004,2005,2,2,Branch_4,3926.638577
309,254900,-93.604947,41.99706,Mitchell,11050,OneFam,Average,8,1916,TRUE,TRUE,Normal,1998,1999,3,3,Branch_4,4435.19949
310,190000,-93.602823,41.997052,Mitchell,9620,OneFam,Good,6,1285,FALSE,TRUE,Normal,1977,1977,3,2,Branch_4,4361.985067
311,201000,-93.603972,41.996065,Mitchell,9196,OneFam,Average,7,1560,FALSE,TRUE,Normal,2003,2003,3,2,Branch_4,4500.932749
312,169900,-93.600797,41.994784,Mitchell,12328,OneFam,Average,6,1034,FALSE,TRUE,Normal,1976,1976,3,1,Branch_4,4531.808816
313,170000,-93.602002,41.994013,Mitchell,12760,Duplex,Average,9,2048,FALSE,TRUE,Normal,1976,1976,5,3,Branch_4,4647.529474
314,160000,-93.657894,41.997741,Timberland,57200,OneFam,Average,7,1687,FALSE,TRUE,Normal,1948,1950,3,1,Branch_4,7437.126523
315,220000,-93.649203,41.995346,Timberland,11896,OneFam,Average,6,1346,FALSE,TRUE,Normal,2008,2008,3,2,Branch_4,6991.262831
316,179781,-93.649201,41.995278,Timberland,9803,OneFam,Average,6,1214,FALSE,TRUE,Partial,2009,2010,2,2,Branch_4,6995.650401
317,174000,-93.649096,41.994284,Timberland,9802,OneFam,Average,7,1444,TRUE,TRUE,Normal,2006,2007,3,3,Branch_4,7055.419496
318,269500,-93.649471,41.99353,Timberland,12003,OneFam,Average,8,1968,TRUE,TRUE,Partial,2009,2010,4,3,Branch_4,7131.250736
319,214900,-93.647645,41.995489,Timberland,11316,OneFam,Average,8,1894,TRUE,TRUE,Normal,2002,2003,4,3,Branch_4,6878.610978
320,202900,-93.646814,41.99435,Timberland,14191,OneFam,Average,9,1908,TRUE,TRUE,Normal,2002,2002,4,3,Branch_4,6901.902994
321,378500,-93.652495,41.992989,Timberland,13214,OneFam,Average,10,2018,FALSE,TRUE,Normal,2008,2009,3,2,Branch_4,7366.598895
322,169000,-93.60743,41.99321,Mitchell,15300,OneFam,Average,7,1264,FALSE,TRUE,Normal,1965,1977,2,1,Branch_4,4909.744042
323,173500,-93.608372,41.990934,Mitchell,10114,OneFam,Average,7,1430,FALSE,TRUE,Normal,2004,2005,3,2,Branch_4,5171.413662
324,139000,-93.607622,41.993253,Mitchell,9400,Duplex,Average,8,1824,TRUE,FALSE,Normal,1971,1971,4,4,Branch_4,4912.420596
325,166500,-93.608223,41.991004,Mitchell,11875,OneFam,Average,7,1344,FALSE,TRUE,Normal,1999,1999,3,2,Branch_4,5159.094397
326,83500,-93.60359,41.991861,Meadow_Village,1974,TwnhsE,Average,6,1092,TRUE,TRUE,Normal,1973,1973,3,2,Branch_4,4918.204175
327,119500,-93.604318,41.991758,Meadow_Village,2394,Twnhs,Above_Average,5,945,FALSE,TRUE,Normal,1973,1973,2,1,Branch_4,4951.489976
328,85000,-93.604425,41.991876,Meadow_Village,2592,TwnhsE,Fair,4,1112,TRUE,TRUE,Normal,1976,1976,3,2,Branch_4,4942.765884
329,76000,-93.603435,41.992212,Meadow_Village,1476,Twnhs,Good,5,1092,TRUE,FALSE,Normal,1970,1970,3,2,Branch_4,4877.236178
330,75500,-93.60359,41.992119,Meadow_Village,1491,TwnhsE,Above_Average,3,630,FALSE,FALSE,Normal,1972,1972,1,1,Branch_4,4891.606394
331,88250,-93.601806,41.9917,Meadow_Village,1900,TwnhsE,Below_Average,5,1092,TRUE,FALSE,Normal,1970,1970,3,2,Branch_4,4882.055494
332,85500,-93.603398,41.991824,Meadow_Village,1890,TwnhsE,Above_Average,5,1092,TRUE,TRUE,Normal,1972,1972,3,2,Branch_4,4916.141584
333,130000,-93.601449,41.991558,Mitchell,6953,OneFam,Good,5,874,FALSE,TRUE,Normal,1971,2004,3,1,Branch_4,4886.812709
334,157900,-93.606856,41.988729,Mitchell,26142,OneFam,Good,6,1188,FALSE,TRUE,Normal,1962,1962,3,1,Branch_4,5343.083847
335,149900,-93.6035354,41.9889358,Mitchell,12887,OneFam,Good,5,833,FALSE,TRUE,Normal,1984,1984,2,1,Branch_4,5219.713365
336,159000,-93.6030339,41.98766,Mitchell,7700,Duplex,Poor,10,2432,TRUE,TRUE,Normal,1985,1986,4,6,Branch_4,5338.747832
337,136000,-93.600582,41.986647,Mitchell,10475,OneFam,Average,6,1274,TRUE,TRUE,Normal,1991,1991,3,2,Branch_4,5381.974476
338,161000,-93.599791,41.9913,Mitchell,10544,OneFam,Average,8,1479,TRUE,TRUE,Normal,1969,1969,5,2,Branch_4,4869.431566
339,285000,-93.600006,41.989848,Mitchell,9892,OneFam,Average,6,1803,FALSE,TRUE,Normal,1994,1995,3,3,Branch_4,5028.385349
340,231000,-93.600147,41.989185,Mitchell,12961,OneFam,Average,7,1797,TRUE,TRUE,Normal,1993,1994,3,3,Branch_4,5102.105234
341,124500,-93.6188955,42.0530363,North_Ames,13008,OneFam,Average,5,882,FALSE,TRUE,Normal,1956,1956,2,1,Branch_2,3811.816058
342,157000,-93.619562,42.05139,North_Ames,10200,OneFam,Average,7,1434,FALSE,TRUE,Normal,1974,1974,4,2,Branch_2,3754.067024
343,345000,-93.615524,42.049322,North_Ames,13860,OneFam,Good,9,2704,TRUE,TRUE,Normal,1972,1995,4,3,Branch_2,3348.621073
344,189500,-93.639388,42.059956,Gilbert,10179,OneFam,Average,7,1608,TRUE,TRUE,Normal,1997,1997,3,3,Branch_1,5649.485459
345,270000,-93.639915,42.063294,Gilbert,11792,OneFam,Average,9,2283,TRUE,TRUE,Normal,2003,2003,4,3,Branch_1,5890.255271
346,189000,-93.6364,42.060896,Gilbert,8400,OneFam,Average,7,1628,TRUE,TRUE,Normal,1996,1997,3,3,Branch_1,5499.538262
347,377500,-93.635838,42.062956,Gilbert,14892,OneFam,Average,7,1746,FALSE,TRUE,Normal,2006,2007,3,2,Branch_1,5594.234212
348,168500,-93.637442,42.060598,Gilbert,8530,OneFam,Average,7,1474,TRUE,TRUE,Normal,1995,1996,3,3,Branch_1,5552.641272
349,375000,-93.634265,42.062903,Stone_Brook,7296,TwnhsE,Average,8,2522,FALSE,TRUE,Normal,2004,2005,1,2,Branch_1,5486.576428
350,278000,-93.633739,42.061981,Stone_Brook,5664,TwnhsE,Average,5,1659,FALSE,TRUE,Normal,2000,2000,2,2,Branch_1,5390.18881
351,240000,-93.633547,42.061633,Stone_Brook,7380,OneFam,Average,5,1478,FALSE,TRUE,Normal,1998,1998,2,2,Branch_1,5354.393113
352,239500,-93.633024,42.061178,Stone_Brook,8013,TwnhsE,Average,6,1734,FALSE,TRUE,Normal,1995,1996,2,2,Branch_1,5289.564262
353,177500,-93.63921,42.059283,Gilbert,8923,OneFam,Average,7,1382,TRUE,TRUE,Normal,1998,1998,3,3,Branch_1,5597.634557
354,185000,-93.639069,42.059129,Gilbert,10141,OneFam,Average,7,1718,TRUE,TRUE,Normal,1998,1998,3,3,Branch_1,5578.759505
355,191000,-93.639069,42.059161,Gilbert,7500,OneFam,Average,7,1636,TRUE,TRUE,Normal,1998,1999,3,3,Branch_1,5580.610258
356,178000,-93.636955,42.058274,Gilbert,7837,OneFam,Good,7,1571,TRUE,TRUE,Normal,1993,1994,3,3,Branch_1,5379.923934
357,185000,-93.637046,42.058059,Gilbert,9765,OneFam,Very_Good,6,1470,TRUE,TRUE,Normal,1993,1993,3,3,Branch_1,5373.935903
358,181316,-93.637671,42.059645,Gilbert,8803,OneFam,Average,7,1516,TRUE,TRUE,Normal,1994,1995,3,3,Branch_1,5510.862492
359,166000,-93.635824,42.058194,Gilbert,7250,OneFam,Average,6,1190,FALSE,TRUE,Normal,1993,1993,3,2,Branch_1,5295.598426
360,178000,-93.635753,42.05793,Gilbert,9636,OneFam,Average,7,1593,TRUE,TRUE,Normal,1992,1993,3,3,Branch_1,5275.15109
361,174000,-93.636822,42.058173,Gilbert,8125,OneFam,Average,6,1481,TRUE,TRUE,Normal,1994,1995,3,3,Branch_1,5364.678755
362,173000,-93.636047,42.057854,Gilbert,9248,OneFam,Above_Average,6,1167,FALSE,TRUE,Normal,1992,1992,3,2,Branch_1,5291.464525
363,225000,-93.639325,42.058201,Gilbert,10762,OneFam,Average,9,1983,TRUE,TRUE,Normal,1999,1999,3,3,Branch_1,5544.090587
364,180500,-93.634644,42.058747,Gilbert,11851,OneFam,Average,5,1442,FALSE,TRUE,Normal,1990,1990,3,2,Branch_1,5246.1957
366,501837,-93.627751,42.060265,Stone_Brook,17423,OneFam,Average,9,2234,FALSE,TRUE,Partial,2008,2009,1,2,Branch_1,4880.977154
367,372500,-93.628639,42.059817,Stone_Brook,11844,OneFam,Average,7,2046,FALSE,TRUE,Partial,2008,2008,3,3,Branch_1,4908.435089
368,260000,-93.629357,42.058439,Stone_Brook,16158,OneFam,Average,7,1530,FALSE,TRUE,Normal,2005,2005,3,2,Branch_1,4865.271687
369,185000,-93.623975,42.056796,Gilbert,11900,OneFam,Above_Average,6,1934,TRUE,TRUE,Normal,1977,1977,3,3,Branch_1,4398.055686
370,260000,-93.637343,42.053532,Northwest_Ames,13005,OneFam,Good,10,2353,TRUE,TRUE,Normal,1980,1980,4,3,Branch_2,5153.449903
371,181000,-93.636512,42.055408,Northwest_Ames,17043,OneFam,Average,7,1586,FALSE,TRUE,Normal,1979,1998,3,2,Branch_2,5188.593263
373,215000,-93.632417,42.055572,Northwest_Ames,16635,OneFam,Good,8,1602,FALSE,TRUE,Normal,1977,2000,3,2,Branch_2,4903.216917
375,200000,-93.63745,42.052507,Northwest_Ames,10928,OneFam,Above_Average,7,1671,FALSE,TRUE,Normal,1978,1986,3,2,Branch_2,5112.077625
376,249000,-93.638366,42.052102,Northwest_Ames,12388,OneFam,Good,9,2673,TRUE,TRUE,Normal,1980,1991,4,3,Branch_2,5162.185567
377,187500,-93.634212,42.052719,Northwest_Ames,14115,OneFam,Average,6,1472,FALSE,TRUE,Normal,1980,1980,3,2,Branch_2,4881.18638
378,184000,-93.637043,42.05288,Northwest_Ames,11088,OneFam,Average,7,1707,FALSE,TRUE,Normal,1978,1998,3,2,Branch_2,5099.40007
379,278000,-93.633796,42.052915,Northwest_Ames,9600,OneFam,Average,9,2524,FALSE,TRUE,Normal,1981,1981,4,3,Branch_2,4860.317261
382,197500,-93.635919,42.049394,Northwest_Ames,10304,OneFam,Good,9,1868,TRUE,TRUE,Normal,1976,1976,4,3,Branch_2,4857.578136
383,240900,-93.639516,42.049106,Somerset,7000,OneFam,Average,7,1884,TRUE,TRUE,Normal,2003,2003,3,3,Branch_1,5123.56358
384,263435,-93.639511,42.051619,Somerset,8004,OneFam,Average,8,1935,TRUE,TRUE,Partial,2009,2009,3,3,Branch_1,5227.260306
385,220000,-93.6392308,42.0503771,Somerset,7500,OneFam,Average,7,1874,TRUE,TRUE,Normal,2000,2001,3,3,Branch_1,5152.690125
386,235000,-93.639366,42.049406,Somerset,8470,OneFam,Average,7,1811,TRUE,TRUE,Normal,2002,2002,3,3,Branch_1,5123.694809
387,213000,-93.632915,42.053166,Northwest_Ames,9373,OneFam,Good,7,1621,FALSE,TRUE,Normal,1975,1975,3,2,Branch_2,4808.437742
388,167900,-93.632178,42.052355,Northwest_Ames,10140,OneFam,Above_Average,6,1116,FALSE,TRUE,Normal,1974,1974,3,2,Branch_2,4712.74753
389,158000,-93.630253,42.052448,Northwest_Ames,11050,OneFam,Average,5,1193,FALSE,TRUE,Normal,1975,1975,3,2,Branch_2,4576.416537
390,165000,-93.631432,42.05267,Northwest_Ames,10140,OneFam,Average,7,1350,FALSE,TRUE,Normal,1974,1974,3,2,Branch_2,4674.152518
392,136000,-93.625856,42.056398,North_Ames,9000,Duplex,Average,8,1792,TRUE,FALSE,Normal,1974,1974,4,4,Branch_2,4497.714037
393,148500,-93.626554,42.054626,North_Ames,8750,OneFam,Above_Average,5,1002,FALSE,TRUE,Normal,1970,1970,3,1,Branch_2,4435.283407
