Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Distance_m,Neighborhood
230000,-93.675038,42.024673,17082,OneFam,Average,8,1981,TRUE,TRUE,Normal,1978,1992,7797.340761,Sawyer
124000,-93.671178,42.023079,18600,OneFam,Below_Average,8,1610,TRUE,TRUE,Normal,1938,1990,7503.992691,Sawyer
144500,-93.66357,42.026533,11479,OneFam,Good,6,1074,FALSE,TRUE,Normal,1950,1987,6830.403128,Sawyer
129000,-93.667708,42.024208,9571,OneFam,Above_Average,6,1144,FALSE,TRUE,Normal,1956,1956,7201.762544,Sawyer
127000,-93.66526,42.025173,9350,OneFam,Above_Average,8,1531,FALSE,TRUE,Normal,1947,1979,6986.796873,Sawyer
128000,-93.666097,42.02526,9525,OneFam,Good,5,1172,FALSE,TRUE,Normal,1954,1998,7054.396534,Sawyer
186000,-93.6658876,42.0247497,10420,OneFam,Average,6,1212,FALSE,TRUE,Normal,2009,2009,7044.337832,Sawyer
308030,-93.665799,42.024126,17485,OneFam,Average,5,1508,FALSE,TRUE,Partial,2009,2010,7046.424217,Sawyer
114000,-93.663367,42.025019,11200,OneFam,Fair,5,1298,FALSE,TRUE,Normal,1964,1964,6833.468543,Sawyer
178000,-93.685001,42.03374,9206,OneFam,Average,7,1732,TRUE,TRUE,Normal,1985,1985,8567.517985,Sawyer
270000,-93.685988,42.032076,11980,OneFam,Average,4,1433,FALSE,TRUE,Normal,1987,1987,8649.514398,Sawyer
218000,-93.683167,42.033783,12361,OneFam,Good,8,1802,TRUE,TRUE,Normal,1993,1993,8415.703529,Sawyer
236000,-93.682026,42.03068,9938,OneFam,Average,8,1949,TRUE,TRUE,Normal,1993,1994,8324.843229,Sawyer
147000,-93.6801568,42.0311198,9069,OneFam,Above_Average,5,996,FALSE,TRUE,Normal,1992,1992,8168.723985,Clear_Creek
245350,-93.69019,42.025747,10475,OneFam,Average,7,1694,FALSE,TRUE,Normal,2008,2008,9033.08527,Clear_Creek
206000,-93.691269,42.024614,6762,OneFam,Average,6,1208,FALSE,TRUE,Normal,2006,2006,9134.104893,Sawyer
198900,-93.69245,42.024604,10402,OneFam,Average,6,1226,FALSE,TRUE,Normal,2009,2009,9231.518663,Sawyer
187000,-93.692521,42.024604,7360,OneFam,Average,6,1222,FALSE,TRUE,Normal,2010,2010,9237.36854,Clear_Creek
320000,-93.68329,42.030601,12376,OneFam,Average,11,3222,TRUE,TRUE,Normal,1990,1990,8429.740961,Clear_Creek
138500,-93.6801805,42.0298532,14235,OneFam,Very_Good,6,1445,TRUE,TRUE,Normal,1900,1993,8175.522941,Edwards
155000,-93.682138,42.024318,8816,OneFam,Good,6,1052,FALSE,TRUE,Normal,1971,1971,8385.931025,Edwards
159000,-93.69188,42.021321,11105,OneFam,Average,4,965,FALSE,TRUE,Normal,1996,1996,9228.833784,Edwards
191000,-93.690542,42.018411,9337,OneFam,Average,8,1692,TRUE,TRUE,Normal,1997,1998,9170.798236,Edwards
200500,-93.688258,42.01867,8750,OneFam,Average,7,1682,TRUE,TRUE,Normal,1998,1998,8979.518486,Edwards
150000,-93.68773,42.022186,15240,OneFam,Very_Good,5,1026,FALSE,TRUE,Normal,1977,2004,8875.136281,Edwards
161750,-93.687807,42.022045,10900,OneFam,Good,6,1392,TRUE,TRUE,Normal,1977,1977,8883.590869,Edwards
128200,-93.687745,42.021395,10650,OneFam,Above_Average,5,894,FALSE,TRUE,Normal,1976,1976,8888.707942,Edwards
127000,-93.683727,42.021133,7480,OneFam,Above_Average,5,876,FALSE,TRUE,Normal,1972,1972,8564.030531,Edwards
318000,-93.687859,42.018662,10389,OneFam,Average,8,1978,FALSE,TRUE,Normal,2003,2003,8947.156055,Edwards
272000,-93.685523,42.019069,11423,OneFam,Average,6,1601,FALSE,TRUE,Normal,2001,2002,8748.719753,Sawyer_West
237000,-93.687764,42.016121,9548,OneFam,Above_Average,7,1829,TRUE,TRUE,Normal,2003,2003,8994.06458,Sawyer_West
240000,-93.680864,42.018721,9375,OneFam,Average,9,2098,TRUE,TRUE,Normal,1997,1997,8376.454195,Sawyer_West
224900,-93.682686,42.017749,12137,OneFam,Average,6,1661,FALSE,TRUE,Normal,1998,1998,8545.446549,Sawyer_West
143750,-93.681227,42.016275,4435,TwnhsE,Average,4,848,FALSE,TRUE,Normal,2003,2003,8461.507266,Sawyer_West
143000,-93.6837,42.016253,4426,TwnhsE,Average,3,848,FALSE,TRUE,Normal,2004,2004,8661.978224,College_Creek
232000,-93.687922,42.01404,10635,OneFam,Average,8,1668,FALSE,TRUE,Normal,2003,2003,9057.865289,College_Creek
213000,-93.684015,42.014092,8400,OneFam,Average,7,1484,FALSE,TRUE,Normal,2004,2005,8742.061168,College_Creek
185500,-93.685961,42.014023,8773,OneFam,Average,6,1414,FALSE,TRUE,Normal,2004,2004,8900.42046,College_Creek
84900,-93.6783313,42.0203585,8777,OneFam,Above_Average,5,640,FALSE,TRUE,Normal,1945,2007,8137.193058,Sawyer_West
100000,-93.677553,42.021041,9825,Duplex,Average,8,1664,FALSE,FALSE,Normal,1965,1965,8060.854551,Sawyer_West
144000,-93.677545,42.020635,10044,OneFam,Above_Average,6,1196,FALSE,TRUE,Normal,1968,1968,8067.764303,Clear_Creek
125200,-93.675268,42.020306,6305,OneFam,Above_Average,5,1096,FALSE,TRUE,Normal,1975,1975,7888.454322,College_Creek
90000,-93.6663375,42.019629,6410,OneFam,Average,5,960,FALSE,FALSE,Normal,1958,1958,7177.12913,College_Creek
140000,-93.66751,42.020196,8546,OneFam,Average,5,1121,FALSE,TRUE,Normal,2003,2004,7259.559712,College_Creek
113000,-93.664841,42.021793,8741,OneFam,Below_Average,7,1487,TRUE,TRUE,Normal,1945,1950,7009.243148,College_Creek
80000,-93.660168,42.021583,12180,TwoFmCon,Below_Average,5,924,TRUE,TRUE,Normal,1941,1950,6633.145528,College_Creek
144500,-93.661944,42.017726,8562,OneFam,Above_Average,7,1526,FALSE,TRUE,Normal,1957,2002,6870.657689,College_Creek
104000,-93.655762,42.022674,4853,OneFam,Above_Average,5,1296,FALSE,TRUE,Normal,1924,1999,6251.988878,College_Creek
128000,-93.655653,42.022702,6858,OneFam,Below_Average,6,1647,TRUE,TRUE,Normal,1915,1950,6242.544223,College_Creek
58500,-93.656718,42.022089,8212,OneFam,Fair,5,864,FALSE,TRUE,Normal,1914,1950,6341.933649,College_Creek
127000,-93.650321,42.017737,5000,OneFam,Above_Average,6,1691,TRUE,TRUE,Normal,1924,1950,5942.160541,College_Creek
126000,-93.6514413,42.0177987,7890,OneFam,Above_Average,4,856,FALSE,TRUE,Normal,1939,1950,6029.234239,College_Creek
160000,-93.6507568,42.0163944,7200,Duplex,Above_Average,10,2650,TRUE,FALSE,Normal,1967,1967,6020.751133,College_Creek
100000,-93.64678,42.019091,9839,OneFam,Poor,7,1666,TRUE,FALSE,Normal,1931,1950,5618.486122,College_Creek
169000,-93.646683,42.019093,9638,OneFam,Good,10,2447,TRUE,TRUE,Normal,1919,1990,5610.700661,College_Creek
257500,-93.640041,42.016226,10452,OneFam,Above_Average,8,2133,TRUE,TRUE,Normal,1941,1985,5189.610004,College_Creek
215000,-93.639781,42.014937,15600,Duplex,Above_Average,11,2177,TRUE,TRUE,Normal,1950,1991,5222.788903,College_Creek
266500,-93.642793,42.014682,9042,OneFam,Excellent,9,2340,TRUE,TRUE,Normal,1941,2006,5464.475602,College_Creek
335000,-93.639678,42.011005,17500,OneFam,Very_Good,7,1902,FALSE,TRUE,Normal,1959,2002,5397.911227,Edwards
203135,-93.645014,42.010606,19645,OneFam,Above_Average,6,1652,TRUE,TRUE,Normal,1994,2007,5814.373888,Edwards
185000,-93.645701,42.009345,3907,TwnhsE,Above_Average,4,1034,FALSE,TRUE,Normal,1989,1989,5926.59674,Edwards
162500,-93.645729,42.009337,3907,TwnhsE,Average,5,1191,FALSE,TRUE,Normal,1989,1989,5929.069808,Edwards
289000,-93.641677,42.010797,15602,OneFam,Very_Good,6,1801,FALSE,TRUE,Normal,1959,1997,5556.306203,Edwards
125500,-93.625291,42.022772,5436,OneFam,Very_Good,7,1154,TRUE,TRUE,Normal,1922,2007,3796.053001,Edwards
82000,-93.629496,42.021414,8154,OneFam,Average,4,540,FALSE,TRUE,Normal,1941,1950,4173.669908,Edwards
110000,-93.626689,42.021474,9140,OneFam,Average,5,1107,TRUE,TRUE,Normal,1921,1975,3950.966786,Edwards
246000,-93.615993,42.008687,3811,TwnhsE,Average,5,1646,FALSE,TRUE,Normal,2004,2005,3926.638577,Edwards
254900,-93.604947,41.99706,11050,OneFam,Average,8,1916,TRUE,TRUE,Normal,1998,1999,4435.19949,Edwards
190000,-93.602823,41.997052,9620,OneFam,Good,6,1285,FALSE,TRUE,Normal,1977,1977,4361.985067,Edwards
201000,-93.603972,41.996065,9196,OneFam,Average,7,1560,FALSE,TRUE,Normal,2003,2003,4500.932749,Edwards
169900,-93.600797,41.994784,12328,OneFam,Average,6,1034,FALSE,TRUE,Normal,1976,1976,4531.808816,South_and_West_of_Iowa_State_University
170000,-93.602002,41.994013,12760,Duplex,Average,9,2048,FALSE,TRUE,Normal,1976,1976,4647.529474,South_and_West_of_Iowa_State_University
160000,-93.657894,41.997741,57200,OneFam,Average,7,1687,FALSE,TRUE,Normal,1948,1950,7437.126523,Edwards
220000,-93.649203,41.995346,11896,OneFam,Average,6,1346,FALSE,TRUE,Normal,2008,2008,6991.262831,South_and_West_of_Iowa_State_University
179781,-93.649201,41.995278,9803,OneFam,Average,6,1214,FALSE,TRUE,Partial,2009,2010,6995.650401,South_and_West_of_Iowa_State_University
174000,-93.649096,41.994284,9802,OneFam,Average,7,1444,TRUE,TRUE,Normal,2006,2007,7055.419496,South_and_West_of_Iowa_State_University
269500,-93.649471,41.99353,12003,OneFam,Average,8,1968,TRUE,TRUE,Partial,2009,2010,7131.250736,South_and_West_of_Iowa_State_University
214900,-93.647645,41.995489,11316,OneFam,Average,8,1894,TRUE,TRUE,Normal,2002,2003,6878.610978,South_and_West_of_Iowa_State_University
202900,-93.646814,41.99435,14191,OneFam,Average,9,1908,TRUE,TRUE,Normal,2002,2002,6901.902994,Crawford
378500,-93.652495,41.992989,13214,OneFam,Average,10,2018,FALSE,TRUE,Normal,2008,2009,7366.598895,Crawford
169000,-93.60743,41.99321,15300,OneFam,Average,7,1264,FALSE,TRUE,Normal,1965,1977,4909.744042,Crawford
173500,-93.608372,41.990934,10114,OneFam,Average,7,1430,FALSE,TRUE,Normal,2004,2005,5171.413662,Crawford
139000,-93.607622,41.993253,9400,Duplex,Average,8,1824,TRUE,FALSE,Normal,1971,1971,4912.420596,Crawford
166500,-93.608223,41.991004,11875,OneFam,Average,7,1344,FALSE,TRUE,Normal,1999,1999,5159.094397,Blueste
83500,-93.60359,41.991861,1974,TwnhsE,Average,6,1092,TRUE,TRUE,Normal,1973,1973,4918.204175,Blueste
119500,-93.604318,41.991758,2394,Twnhs,Above_Average,5,945,FALSE,TRUE,Normal,1973,1973,4951.489976,Crawford
85000,-93.604425,41.991876,2592,TwnhsE,Fair,4,1112,TRUE,TRUE,Normal,1976,1976,4942.765884,Iowa_DOT_and_Rail_Road
76000,-93.603435,41.992212,1476,Twnhs,Good,5,1092,TRUE,FALSE,Normal,1970,1970,4877.236178,Iowa_DOT_and_Rail_Road
75500,-93.60359,41.992119,1491,TwnhsE,Above_Average,3,630,FALSE,FALSE,Normal,1972,1972,4891.606394,Iowa_DOT_and_Rail_Road
88250,-93.601806,41.9917,1900,TwnhsE,Below_Average,5,1092,TRUE,FALSE,Normal,1970,1970,4882.055494,Iowa_DOT_and_Rail_Road
85500,-93.603398,41.991824,1890,TwnhsE,Above_Average,5,1092,TRUE,TRUE,Normal,1972,1972,4916.141584,Iowa_DOT_and_Rail_Road
130000,-93.601449,41.991558,6953,OneFam,Good,5,874,FALSE,TRUE,Normal,1971,2004,4886.812709,Iowa_DOT_and_Rail_Road
157900,-93.606856,41.988729,26142,OneFam,Good,6,1188,FALSE,TRUE,Normal,1962,1962,5343.083847,Iowa_DOT_and_Rail_Road
149900,-93.6035354,41.9889358,12887,OneFam,Good,5,833,FALSE,TRUE,Normal,1984,1984,5219.713365,Crawford
159000,-93.6030339,41.98766,7700,Duplex,Poor,10,2432,TRUE,TRUE,Normal,1985,1986,5338.747832,Mitchell
136000,-93.600582,41.986647,10475,OneFam,Average,6,1274,TRUE,TRUE,Normal,1991,1991,5381.974476,Mitchell
161000,-93.599791,41.9913,10544,OneFam,Average,8,1479,TRUE,TRUE,Normal,1969,1969,4869.431566,Mitchell
285000,-93.600006,41.989848,9892,OneFam,Average,6,1803,FALSE,TRUE,Normal,1994,1995,5028.385349,Mitchell
231000,-93.600147,41.989185,12961,OneFam,Average,7,1797,TRUE,TRUE,Normal,1993,1994,5102.105234,Mitchell
124500,-93.6188955,42.0530363,13008,OneFam,Average,5,882,FALSE,TRUE,Normal,1956,1956,3811.816058,Timberland
157000,-93.619562,42.05139,10200,OneFam,Average,7,1434,FALSE,TRUE,Normal,1974,1974,3754.067024,Timberland
345000,-93.615524,42.049322,13860,OneFam,Good,9,2704,TRUE,TRUE,Normal,1972,1995,3348.621073,Timberland
189500,-93.639388,42.059956,10179,OneFam,Average,7,1608,TRUE,TRUE,Normal,1997,1997,5649.485459,Timberland
270000,-93.639915,42.063294,11792,OneFam,Average,9,2283,TRUE,TRUE,Normal,2003,2003,5890.255271,Timberland
189000,-93.6364,42.060896,8400,OneFam,Average,7,1628,TRUE,TRUE,Normal,1996,1997,5499.538262,Timberland
377500,-93.635838,42.062956,14892,OneFam,Average,7,1746,FALSE,TRUE,Normal,2006,2007,5594.234212,Timberland
168500,-93.637442,42.060598,8530,OneFam,Average,7,1474,TRUE,TRUE,Normal,1995,1996,5552.641272,Timberland
375000,-93.634265,42.062903,7296,TwnhsE,Average,8,2522,FALSE,TRUE,Normal,2004,2005,5486.576428,Mitchell
278000,-93.633739,42.061981,5664,TwnhsE,Average,5,1659,FALSE,TRUE,Normal,2000,2000,5390.18881,Mitchell
240000,-93.633547,42.061633,7380,OneFam,Average,5,1478,FALSE,TRUE,Normal,1998,1998,5354.393113,Mitchell
239500,-93.633024,42.061178,8013,TwnhsE,Average,6,1734,FALSE,TRUE,Normal,1995,1996,5289.564262,Mitchell
177500,-93.63921,42.059283,8923,OneFam,Average,7,1382,TRUE,TRUE,Normal,1998,1998,5597.634557,Meadow_Village
185000,-93.639069,42.059129,10141,OneFam,Average,7,1718,TRUE,TRUE,Normal,1998,1998,5578.759505,Meadow_Village
191000,-93.639069,42.059161,7500,OneFam,Average,7,1636,TRUE,TRUE,Normal,1998,1999,5580.610258,Meadow_Village
178000,-93.636955,42.058274,7837,OneFam,Good,7,1571,TRUE,TRUE,Normal,1993,1994,5379.923934,Meadow_Village
185000,-93.637046,42.058059,9765,OneFam,Very_Good,6,1470,TRUE,TRUE,Normal,1993,1993,5373.935903,Meadow_Village
181316,-93.637671,42.059645,8803,OneFam,Average,7,1516,TRUE,TRUE,Normal,1994,1995,5510.862492,Meadow_Village
166000,-93.635824,42.058194,7250,OneFam,Average,6,1190,FALSE,TRUE,Normal,1993,1993,5295.598426,Meadow_Village
178000,-93.635753,42.05793,9636,OneFam,Average,7,1593,TRUE,TRUE,Normal,1992,1993,5275.15109,Mitchell
174000,-93.636822,42.058173,8125,OneFam,Average,6,1481,TRUE,TRUE,Normal,1994,1995,5364.678755,Mitchell
173000,-93.636047,42.057854,9248,OneFam,Above_Average,6,1167,FALSE,TRUE,Normal,1992,1992,5291.464525,Mitchell
225000,-93.639325,42.058201,10762,OneFam,Average,9,1983,TRUE,TRUE,Normal,1999,1999,5544.090587,Mitchell
180500,-93.634644,42.058747,11851,OneFam,Average,5,1442,FALSE,TRUE,Normal,1990,1990,5246.1957,Mitchell
501837,-93.627751,42.060265,17423,OneFam,Average,9,2234,FALSE,TRUE,Partial,2008,2009,4880.977154,Mitchell
372500,-93.628639,42.059817,11844,OneFam,Average,7,2046,FALSE,TRUE,Partial,2008,2008,4908.435089,Mitchell
260000,-93.629357,42.058439,16158,OneFam,Average,7,1530,FALSE,TRUE,Normal,2005,2005,4865.271687,Mitchell
185000,-93.623975,42.056796,11900,OneFam,Above_Average,6,1934,TRUE,TRUE,Normal,1977,1977,4398.055686,North_Ames
260000,-93.637343,42.053532,13005,OneFam,Good,10,2353,TRUE,TRUE,Normal,1980,1980,5153.449903,North_Ames
181000,-93.636512,42.055408,17043,OneFam,Average,7,1586,FALSE,TRUE,Normal,1979,1998,5188.593263,North_Ames
215000,-93.632417,42.055572,16635,OneFam,Good,8,1602,FALSE,TRUE,Normal,1977,2000,4903.216917,Gilbert
200000,-93.63745,42.052507,10928,OneFam,Above_Average,7,1671,FALSE,TRUE,Normal,1978,1986,5112.077625,Gilbert
249000,-93.638366,42.052102,12388,OneFam,Good,9,2673,TRUE,TRUE,Normal,1980,1991,5162.185567,Gilbert
187500,-93.634212,42.052719,14115,OneFam,Average,6,1472,FALSE,TRUE,Normal,1980,1980,4881.18638,Gilbert
184000,-93.637043,42.05288,11088,OneFam,Average,7,1707,FALSE,TRUE,Normal,1978,1998,5099.40007,Gilbert
278000,-93.633796,42.052915,9600,OneFam,Average,9,2524,FALSE,TRUE,Normal,1981,1981,4860.317261,Stone_Brook
197500,-93.635919,42.049394,10304,OneFam,Good,9,1868,TRUE,TRUE,Normal,1976,1976,4857.578136,Stone_Brook
240900,-93.639516,42.049106,7000,OneFam,Average,7,1884,TRUE,TRUE,Normal,2003,2003,5123.56358,Stone_Brook
263435,-93.639511,42.051619,8004,OneFam,Average,8,1935,TRUE,TRUE,Partial,2009,2009,5227.260306,Stone_Brook
220000,-93.6392308,42.0503771,7500,OneFam,Average,7,1874,TRUE,TRUE,Normal,2000,2001,5152.690125,Gilbert
235000,-93.639366,42.049406,8470,OneFam,Average,7,1811,TRUE,TRUE,Normal,2002,2002,5123.694809,Gilbert
213000,-93.632915,42.053166,9373,OneFam,Good,7,1621,FALSE,TRUE,Normal,1975,1975,4808.437742,Gilbert
167900,-93.632178,42.052355,10140,OneFam,Above_Average,6,1116,FALSE,TRUE,Normal,1974,1974,4712.74753,Gilbert
158000,-93.630253,42.052448,11050,OneFam,Average,5,1193,FALSE,TRUE,Normal,1975,1975,4576.416537,Gilbert
165000,-93.631432,42.05267,10140,OneFam,Average,7,1350,FALSE,TRUE,Normal,1974,1974,4674.152518,Gilbert
136000,-93.625856,42.056398,9000,Duplex,Average,8,1792,TRUE,FALSE,Normal,1974,1974,4497.714037,Gilbert
148500,-93.626554,42.054626,8750,OneFam,Above_Average,5,1002,FALSE,TRUE,Normal,1970,1970,4435.283407,Gilbert
156000,-93.628707,42.055228,7930,OneFam,Very_Good,5,1026,FALSE,TRUE,Normal,1969,2005,4621.477332,Gilbert
128000,-93.626603,42.055184,7830,OneFam,Average,6,1180,FALSE,TRUE,Normal,1970,1970,4472.564221,Gilbert
143000,-93.62655,42.055154,8510,OneFam,Good,6,1050,FALSE,TRUE,Normal,1971,1971,4467.066801,Gilbert
120500,-93.625657,42.053306,6960,OneFam,Above_Average,5,864,FALSE,TRUE,Normal,1970,1970,4294.214136,Gilbert
124500,-93.625542,42.053307,8120,OneFam,Good,5,864,FALSE,TRUE,Normal,1970,1970,4286.177215,Stone_Brook
130000,-93.6223289,42.056461,9000,OneFam,Good,5,864,FALSE,TRUE,Normal,1971,2006,4267.135524,Stone_Brook
111000,-93.627396,42.052758,1680,Twnhs,Average,5,987,TRUE,TRUE,Normal,1973,1973,4386.531176,Stone_Brook
125000,-93.628119,42.052338,2368,TwnhsE,Above_Average,7,1365,TRUE,TRUE,Normal,1970,1970,4415.540116,Stone_Brook
97000,-93.629456,42.051661,1680,Twnhs,Above_Average,5,987,TRUE,TRUE,Normal,1972,1972,4477.204045,Gilbert
118000,-93.629851,42.051823,1680,Twnhs,Very_Good,5,987,TRUE,TRUE,Normal,1972,2007,4514.519166,Northwest_Ames
119500,-93.629881,42.051822,1680,Twnhs,Good,6,1302,TRUE,TRUE,Normal,1972,1972,4516.668474,Northwest_Ames
143750,-93.627244,42.050615,4928,TwnhsE,Above_Average,5,958,FALSE,TRUE,Normal,1976,1976,4261.132868,Northwest_Ames
146000,-93.624729,42.050705,2308,TwnhsE,Average,7,1548,TRUE,TRUE,Normal,1976,1976,4082.157712,Northwest_Ames
148500,-93.624748,42.050705,2280,Twnhs,Above_Average,7,1456,TRUE,TRUE,Normal,1976,1976,4083.535723,Northwest_Ames
123000,-93.625945,42.050682,2280,Twnhs,Average,4,1055,FALSE,TRUE,Normal,1975,1975,4169.423564,Northwest_Ames
147000,-93.625918,42.050533,2308,TwnhsE,Average,6,1322,TRUE,TRUE,Normal,1974,1974,4159.67087,Northwest_Ames
137900,-93.625846,42.050213,2349,Twnhs,Average,6,1456,TRUE,TRUE,Normal,1977,1977,4137.846954,Northwest_Ames
147000,-93.625688,42.05009,2364,TwnhsE,Average,7,1548,TRUE,TRUE,Normal,1978,1978,4119.935402,Northwest_Ames
148500,-93.62569,42.050134,2289,Twnhs,Above_Average,7,1441,TRUE,TRUE,Normal,1978,1978,4122.338623,Northwest_Ames
138000,-93.625696,42.050222,2364,TwnhsE,Average,6,1456,TRUE,TRUE,Normal,1978,1978,4127.304921,Northwest_Ames
128500,-93.625707,42.050397,2104,TwnhsE,Above_Average,5,836,FALSE,TRUE,Normal,1976,1976,4137.163974,Northwest_Ames
100000,-93.6256036,42.0488934,7150,OneFam,Average,5,892,FALSE,TRUE,Normal,1967,1967,4054.05729,Northwest_Ames
148800,-93.626521,42.048486,10710,OneFam,Good,5,1120,FALSE,TRUE,Normal,1966,2004,4103.348212,Somerset
337500,-93.658877,42.0623099,12456,OneFam,Average,7,1718,FALSE,TRUE,Normal,2006,2007,7183.890678,Somerset
462000,-93.6562749,42.063304,14257,OneFam,Average,10,2772,TRUE,TRUE,Normal,2007,2007,7044.67229,Somerset
485000,-93.652716,42.063025,13518,OneFam,Average,11,3140,TRUE,TRUE,Partial,2008,2009,6772.056999,Somerset
555000,-93.657828,42.061902,15431,OneFam,Average,10,2402,FALSE,TRUE,Normal,2008,2008,7085.960149,Northwest_Ames
325000,-93.657483,42.06128,13173,OneFam,Average,6,1652,FALSE,TRUE,Normal,2006,2007,7029.370438,Northwest_Ames
256300,-93.654241,42.062991,14230,OneFam,Average,7,1600,FALSE,TRUE,Normal,2007,2007,6880.359931,Northwest_Ames
253293,-93.654144,42.062992,12704,OneFam,Average,8,2042,FALSE,TRUE,Partial,2008,2009,6873.390252,Northwest_Ames
398800,-93.653955,42.062994,12350,OneFam,Average,8,2690,TRUE,TRUE,Partial,2009,2009,6859.819604,Northwest_Ames
335000,-93.652863,42.062942,11308,OneFam,Average,10,2184,TRUE,TRUE,Normal,2008,2008,6778.119706,North_Ames
404000,-93.654439,42.062258,12350,OneFam,Average,7,2020,FALSE,TRUE,Normal,2008,2008,6855.732759,North_Ames
402861,-93.654567,42.062257,12220,OneFam,Average,9,2020,FALSE,TRUE,Partial,2009,2009,6865.01036,North_Ames
451950,-93.658224,42.062776,13478,OneFam,Average,10,2296,TRUE,TRUE,Normal,2008,2008,7159.52123,North_Ames
610000,-93.657835,42.062789,13693,OneFam,Average,8,2674,FALSE,TRUE,Normal,2007,2007,7131.650793,North_Ames
582933,-93.657049,42.0623985,13891,OneFam,Average,12,2822,TRUE,TRUE,Partial,2008,2009,7053.900411,North_Ames
360000,-93.654437,42.062108,11578,OneFam,Average,7,1736,FALSE,TRUE,Normal,2008,2008,6847.703919,North_Ames
296000,-93.658854,42.060934,16870,OneFam,Average,7,1782,FALSE,TRUE,Normal,2004,2005,7114.223978,North_Ames
255500,-93.653152,42.061382,11146,OneFam,Average,7,1717,FALSE,TRUE,Normal,2006,2006,6715.902343,North_Ames
335000,-93.652884,42.061437,10367,OneFam,Average,8,1743,FALSE,TRUE,Normal,2008,2008,6699.202925,North_Ames
274900,-93.654724,42.060576,9591,OneFam,Average,7,1713,FALSE,TRUE,Normal,2004,2005,6790.206584,Briardale
300000,-93.65476,42.060575,10872,OneFam,Average,6,1531,FALSE,TRUE,Normal,2006,2006,6792.815971,Briardale
324000,-93.652084,42.061678,13514,OneFam,Average,7,1808,FALSE,TRUE,Normal,2008,2008,6653.659825,Briardale
350000,-93.654652,42.060426,8834,OneFam,Average,10,2224,TRUE,TRUE,Normal,2004,2005,6777.382454,Briardale
280000,-93.652724,42.060178,11362,OneFam,Average,7,1836,FALSE,TRUE,Normal,2004,2005,6622.615572,Briardale
284000,-93.6541267,42.0599123,10655,OneFam,Average,7,1629,FALSE,TRUE,Normal,2003,2004,6712.96667,Briardale
269500,-93.6547754,42.0598989,12878,OneFam,Average,8,1760,FALSE,TRUE,Normal,2003,2004,6760.427165,Northpark_Villa
233170,-93.643771,42.061404,9541,OneFam,Average,7,1502,FALSE,TRUE,Partial,2009,2009,6042.620432,Northpark_Villa
386250,-93.65604,42.059241,13472,OneFam,Average,8,2392,FALSE,TRUE,Normal,2003,2003,6822.94086,Northpark_Villa
445000,-93.65486,42.058782,15274,OneFam,Average,10,2452,FALSE,TRUE,Normal,2003,2003,6712.849933,Northpark_Villa
290000,-93.6545189,42.058886,13262,OneFam,Average,10,2400,TRUE,TRUE,Normal,2003,2004,6692.280575,Northpark_Villa
255900,-93.65048,42.0592,9658,OneFam,Average,6,1606,FALSE,TRUE,Normal,2006,2006,6407.784694,Northpark_Villa
213000,-93.649779,42.059177,6904,TwnhsE,Average,6,1358,FALSE,TRUE,Normal,2005,2005,6354.977361,Northpark_Villa
196000,-93.649743,42.059179,5381,Twnhs,Average,5,1306,FALSE,TRUE,Normal,2005,2005,6352.429691,Northpark_Villa
184500,-93.649723,42.059183,5122,Twnhs,Average,5,1306,FALSE,TRUE,Normal,2005,2005,6351.161445,Northpark_Villa
